Time,M1SetpointPWM,M2SetpointPWM,M1SetpointVel,M2SetpointVel,M1SetpointPos,M2SetpointPos,M1PWM,M2PWM,M1Speed,M2Speed,M1ISpeed,M2ISpeed,M1SpeedError,M2SpeedError,M1Pos,M2Pos,M1PosError,M2PosError,M1Current,M2Current,Temp1,Temp2,MBatt,LBatt
305.24745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,19.1,19,26.1,0
305.24985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,19,19,26.1,0
305.25175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,19.1,19.1,26.1,0
305.2537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,19.1,19.1,26.1,0
305.2556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,19,19,26.1,0
305.25745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,19,19,26.1,0
305.25985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,19,19,26.1,0
305.26185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,19,19.1,26.1,0
305.2638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,19,19.1,26.1,0
305.26565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,19,19,26.1,0
305.26755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,19,19,26.1,0
305.2699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,19,19,26.1,0
305.27175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,19,19,26.1,0
305.2737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,19,19,26.1,0
305.27555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,19.1,19.1,26.1,0
305.2781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,19,19,26.1,0
305.28005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,19,19,26.1,0
305.28205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,19,19,26.1,0
305.28405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,19,19,26.1,0
305.28635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,19,19,26.1,0
305.2882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,19,19,26.1,0
305.29015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,19,19,26.1,0
305.2921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,19.1,19.1,26.1,0
305.294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,19.1,19.1,26.1,0
305.29615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,19.1,19,26.1,0
305.29855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,19.1,19,26.1,0
305.3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,19.1,19,26.1,0
305.3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,19.1,19,26.1,0
305.30415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,19.1,19,26.1,0
